log_id,teacher_id,division,region,training_name,year,modality
LOG001187,TCH00836,Pampanga,Region III,STAR Regional Coaching Program,2022,Face-to-face
LOG001188,TCH00837,Pampanga,Region III,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG001189,TCH00838,Pampanga,Region III,STAR Regional Coaching Program,2021,Blended
LOG001190,TCH00841,Pampanga,Region III,STAR Math Enhancement Program,2022,Blended
LOG001191,TCH00842,Pampanga,Region III,STAR Biology Specialization Course,2023,Face-to-face
LOG001192,TCH00842,Pampanga,Region III,STAR Math Enhancement Program,2021,Face-to-face
LOG001193,TCH00843,Pampanga,Region III,STAR Regional Science Camp,2019,Blended
LOG001194,TCH00843,Pampanga,Region III,STAR Regional Science Camp,2020,Online
LOG001195,TCH00843,Pampanga,Region III,STAR Physics Upskilling Workshop,2023,Online
LOG001196,TCH00843,Pampanga,Region III,STAR Physics Upskilling Workshop,2021,Face-to-face
LOG001197,TCH00844,Pampanga,Region III,STAR Advanced Science Seminar,2020,Face-to-face
LOG001198,TCH00844,Pampanga,Region III,STAR Math Enhancement Program,2023,Online
LOG001199,TCH00845,Pampanga,Region III,STAR Basic Science Training,2020,Face-to-face
LOG001200,TCH00846,Pampanga,Region III,STAR Regional Coaching Program,2020,Face-to-face
LOG001201,TCH00846,Pampanga,Region III,STAR Regional Coaching Program,2020,Online
LOG001202,TCH00846,Pampanga,Region III,STAR Math Enhancement Program,2022,Face-to-face
LOG001203,TCH00847,Pampanga,Region III,STAR Math Enhancement Program,2021,Online
LOG001204,TCH00847,Pampanga,Region III,STAR Basic Science Training,2020,Face-to-face
LOG001205,TCH00848,Pampanga,Region III,STAR Chemistry Lab Techniques,2022,Online
LOG001206,TCH00851,Pampanga,Region III,STAR Advanced Science Seminar,2020,Face-to-face
LOG001207,TCH00851,Pampanga,Region III,STAR Regional Coaching Program,2020,Face-to-face
LOG001208,TCH00851,Pampanga,Region III,STAR Biology Specialization Course,2022,Online
LOG001209,TCH00852,Pampanga,Region III,STAR Basic Science Training,2022,Face-to-face
LOG001210,TCH00852,Pampanga,Region III,STAR Physics Upskilling Workshop,2020,Online
LOG001211,TCH00852,Pampanga,Region III,STAR Advanced Science Seminar,2020,Blended
LOG001212,TCH00852,Pampanga,Region III,STAR Math Enhancement Program,2023,Online
LOG001213,TCH00854,Pampanga,Region III,STAR STEM Integration Workshop,2021,Online
LOG001214,TCH00854,Pampanga,Region III,STAR Basic Science Training,2021,Face-to-face
LOG001215,TCH00855,Pampanga,Region III,STAR Biology Specialization Course,2019,Face-to-face
LOG001216,TCH00856,Pampanga,Region III,STAR Basic Science Training,2023,Face-to-face
LOG001217,TCH00858,Pampanga,Region III,STAR Regional Science Camp,2020,Face-to-face
LOG001218,TCH00858,Pampanga,Region III,STAR Regional Science Camp,2023,Face-to-face
LOG001219,TCH00858,Pampanga,Region III,STAR Advanced Science Seminar,2022,Online
LOG001220,TCH00860,Pampanga,Region III,STAR Basic Science Training,2019,Online
LOG001221,TCH00860,Pampanga,Region III,STAR Regional Coaching Program,2020,Online
LOG001222,TCH00862,Pampanga,Region III,STAR Advanced Science Seminar,2022,Face-to-face
LOG001223,TCH00863,Pampanga,Region III,STAR Physics Upskilling Workshop,2020,Face-to-face
LOG001224,TCH00863,Pampanga,Region III,STAR Leadership for Science Teachers,2024,Online
LOG001225,TCH00863,Pampanga,Region III,STAR STEM Integration Workshop,2019,Online
LOG001226,TCH00864,Pampanga,Region III,STAR Regional Coaching Program,2021,Face-to-face
LOG001227,TCH00864,Pampanga,Region III,STAR Chemistry Lab Techniques,2024,Online
LOG001228,TCH00866,Pampanga,Region III,STAR Math Enhancement Program,2023,Face-to-face
LOG001229,TCH00867,Pampanga,Region III,STAR Physics Upskilling Workshop,2021,Online
LOG001230,TCH00867,Pampanga,Region III,STAR Math Enhancement Program,2020,Online
LOG001231,TCH00867,Pampanga,Region III,STAR Biology Specialization Course,2019,Online
LOG001232,TCH00868,Pampanga,Region III,STAR Chemistry Lab Techniques,2022,Blended
LOG001233,TCH00868,Pampanga,Region III,STAR Advanced Science Seminar,2023,Face-to-face
LOG001234,TCH00870,Pampanga,Region III,STAR Leadership for Science Teachers,2022,Face-to-face
LOG001235,TCH00870,Pampanga,Region III,STAR Regional Science Camp,2021,Face-to-face
LOG001236,TCH00871,Tarlac,Region III,STAR Advanced Science Seminar,2024,Online
LOG001237,TCH00871,Tarlac,Region III,STAR Regional Science Camp,2021,Online
LOG001238,TCH00872,Tarlac,Region III,STAR Advanced Science Seminar,2024,Blended
LOG001239,TCH00872,Tarlac,Region III,STAR Chemistry Lab Techniques,2024,Blended
LOG001240,TCH00873,Tarlac,Region III,STAR Biology Specialization Course,2022,Online
LOG001241,TCH00874,Tarlac,Region III,STAR Basic Science Training,2021,Face-to-face
LOG001242,TCH00875,Tarlac,Region III,STAR Chemistry Lab Techniques,2024,Online
LOG001243,TCH00876,Tarlac,Region III,STAR Advanced Science Seminar,2022,Face-to-face
LOG001244,TCH00876,Tarlac,Region III,STAR Math Enhancement Program,2023,Online
LOG001245,TCH00877,Tarlac,Region III,STAR Physics Upskilling Workshop,2024,Face-to-face
LOG001246,TCH00878,Tarlac,Region III,STAR Biology Specialization Course,2019,Online
LOG001247,TCH00879,Tarlac,Region III,STAR Regional Coaching Program,2024,Face-to-face
LOG001248,TCH00879,Tarlac,Region III,STAR Regional Science Camp,2020,Face-to-face
LOG001249,TCH00880,Tarlac,Region III,STAR Biology Specialization Course,2019,Face-to-face
LOG001250,TCH00880,Tarlac,Region III,STAR Chemistry Lab Techniques,2023,Face-to-face
LOG001251,TCH00880,Tarlac,Region III,STAR Chemistry Lab Techniques,2024,Online
LOG001252,TCH00881,Tarlac,Region III,STAR Physics Upskilling Workshop,2020,Face-to-face
LOG001253,TCH00882,Tarlac,Region III,STAR Regional Science Camp,2020,Online
LOG001254,TCH00882,Tarlac,Region III,STAR STEM Integration Workshop,2019,Face-to-face
LOG001255,TCH00882,Tarlac,Region III,STAR Advanced Science Seminar,2020,Blended
LOG001256,TCH00883,Tarlac,Region III,STAR STEM Integration Workshop,2022,Online
LOG001257,TCH00883,Tarlac,Region III,STAR STEM Integration Workshop,2024,Face-to-face
LOG001258,TCH00886,Tarlac,Region III,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG001259,TCH00886,Tarlac,Region III,STAR Math Enhancement Program,2021,Online
LOG001260,TCH00886,Tarlac,Region III,STAR Basic Science Training,2020,Face-to-face
LOG001261,TCH00886,Tarlac,Region III,STAR Regional Science Camp,2024,Face-to-face
LOG001262,TCH00886,Tarlac,Region III,STAR Regional Science Camp,2021,Online
LOG001263,TCH00887,Tarlac,Region III,STAR Regional Coaching Program,2023,Blended
LOG001264,TCH00887,Tarlac,Region III,STAR Regional Science Camp,2020,Online
LOG001265,TCH00888,Tarlac,Region III,STAR Regional Science Camp,2019,Face-to-face
LOG001266,TCH00888,Tarlac,Region III,STAR Physics Upskilling Workshop,2022,Online
LOG001267,TCH00889,Tarlac,Region III,STAR STEM Integration Workshop,2024,Blended
LOG001268,TCH00889,Tarlac,Region III,STAR Regional Coaching Program,2022,Face-to-face
LOG001269,TCH00889,Tarlac,Region III,STAR STEM Integration Workshop,2022,Online
LOG001270,TCH00889,Tarlac,Region III,STAR Chemistry Lab Techniques,2019,Online
LOG001271,TCH00891,Tarlac,Region III,STAR Chemistry Lab Techniques,2020,Face-to-face
LOG001272,TCH00891,Tarlac,Region III,STAR Advanced Science Seminar,2023,Blended
LOG001273,TCH00892,Tarlac,Region III,STAR Regional Science Camp,2021,Blended
LOG001274,TCH00892,Tarlac,Region III,STAR Basic Science Training,2020,Face-to-face
LOG001275,TCH00893,Tarlac,Region III,STAR Basic Science Training,2021,Blended
LOG001276,TCH00893,Tarlac,Region III,STAR Math Enhancement Program,2021,Online
LOG001277,TCH00893,Tarlac,Region III,STAR Leadership for Science Teachers,2022,Face-to-face
LOG001278,TCH00894,Tarlac,Region III,STAR Regional Science Camp,2022,Blended
LOG001279,TCH00894,Tarlac,Region III,STAR Advanced Science Seminar,2021,Blended
LOG001280,TCH00894,Tarlac,Region III,STAR Math Enhancement Program,2022,Blended
LOG001281,TCH00895,Tarlac,Region III,STAR Physics Upskilling Workshop,2021,Face-to-face
LOG001282,TCH00895,Tarlac,Region III,STAR Chemistry Lab Techniques,2020,Blended
LOG001283,TCH00896,Tarlac,Region III,STAR Biology Specialization Course,2021,Face-to-face
LOG001284,TCH00897,Tarlac,Region III,STAR Regional Coaching Program,2022,Face-to-face
LOG001285,TCH00898,Tarlac,Region III,STAR Leadership for Science Teachers,2022,Online
LOG001286,TCH00898,Tarlac,Region III,STAR Leadership for Science Teachers,2023,Online
LOG001287,TCH00899,Tarlac,Region III,STAR Math Enhancement Program,2020,Face-to-face
LOG001288,TCH00900,Tarlac,Region III,STAR Leadership for Science Teachers,2023,Online
LOG001289,TCH00903,Tarlac,Region III,STAR Basic Science Training,2019,Face-to-face
LOG001290,TCH00903,Tarlac,Region III,STAR Math Enhancement Program,2024,Face-to-face
LOG001291,TCH00904,Tarlac,Region III,STAR Regional Coaching Program,2022,Face-to-face
LOG001292,TCH00904,Tarlac,Region III,STAR Biology Specialization Course,2023,Face-to-face
LOG001293,TCH00905,Tarlac,Region III,STAR Physics Upskilling Workshop,2023,Blended
LOG001294,TCH00905,Tarlac,Region III,STAR Basic Science Training,2020,Blended
LOG001295,TCH00907,Tarlac,Region III,STAR Chemistry Lab Techniques,2020,Blended
LOG001296,TCH00907,Tarlac,Region III,STAR Chemistry Lab Techniques,2024,Face-to-face
LOG001297,TCH00908,Tarlac,Region III,STAR Physics Upskilling Workshop,2020,Online
LOG001298,TCH00908,Tarlac,Region III,STAR Chemistry Lab Techniques,2023,Online
LOG001299,TCH00909,Tarlac,Region III,STAR Leadership for Science Teachers,2020,Online
LOG001300,TCH00909,Tarlac,Region III,STAR Math Enhancement Program,2021,Face-to-face
LOG001301,TCH00909,Tarlac,Region III,STAR Advanced Science Seminar,2023,Face-to-face
LOG001302,TCH00909,Tarlac,Region III,STAR Physics Upskilling Workshop,2024,Blended
LOG001303,TCH00909,Tarlac,Region III,STAR Math Enhancement Program,2020,Online
LOG001304,TCH00910,Tarlac,Region III,STAR Chemistry Lab Techniques,2021,Face-to-face
LOG001305,TCH00911,Tarlac,Region III,STAR Basic Science Training,2024,Face-to-face
LOG001306,TCH00911,Tarlac,Region III,STAR Chemistry Lab Techniques,2021,Online
LOG001307,TCH00912,Tarlac,Region III,STAR Math Enhancement Program,2022,Face-to-face
LOG001308,TCH00912,Tarlac,Region III,STAR Leadership for Science Teachers,2023,Online
LOG001309,TCH00914,Tarlac,Region III,STAR Chemistry Lab Techniques,2019,Face-to-face
LOG001310,TCH00914,Tarlac,Region III,STAR Regional Coaching Program,2020,Online
LOG001311,TCH00914,Tarlac,Region III,STAR Leadership for Science Teachers,2019,Face-to-face
LOG001312,TCH00915,Tarlac,Region III,STAR Math Enhancement Program,2024,Online
LOG001313,TCH00915,Tarlac,Region III,STAR Chemistry Lab Techniques,2020,Online
LOG001314,TCH00916,Tarlac,Region III,STAR Basic Science Training,2020,Blended
LOG001315,TCH00916,Tarlac,Region III,STAR Leadership for Science Teachers,2024,Face-to-face
LOG001316,TCH00917,Tarlac,Region III,STAR Biology Specialization Course,2024,Face-to-face
LOG001317,TCH00917,Tarlac,Region III,STAR Chemistry Lab Techniques,2024,Face-to-face
LOG001318,TCH00917,Tarlac,Region III,STAR Biology Specialization Course,2020,Online
LOG001319,TCH00917,Tarlac,Region III,STAR Math Enhancement Program,2024,Blended
LOG001320,TCH00918,Tarlac,Region III,STAR Biology Specialization Course,2023,Face-to-face
LOG001321,TCH00918,Tarlac,Region III,STAR Advanced Science Seminar,2019,Blended
LOG001322,TCH00919,Tarlac,Region III,STAR Basic Science Training,2020,Blended
LOG001323,TCH00921,Tarlac,Region III,STAR STEM Integration Workshop,2019,Face-to-face
LOG001324,TCH00921,Tarlac,Region III,STAR Math Enhancement Program,2021,Face-to-face
LOG001325,TCH00921,Tarlac,Region III,STAR STEM Integration Workshop,2021,Face-to-face
LOG001326,TCH00921,Tarlac,Region III,STAR Biology Specialization Course,2020,Blended
LOG001327,TCH00921,Tarlac,Region III,STAR Regional Coaching Program,2024,Face-to-face
LOG001328,TCH00922,Tarlac,Region III,STAR Math Enhancement Program,2023,Blended
LOG001329,TCH00923,Tarlac,Region III,STAR STEM Integration Workshop,2024,Online
LOG001330,TCH00923,Tarlac,Region III,STAR Advanced Science Seminar,2022,Online
LOG001331,TCH00924,Tarlac,Region III,STAR Basic Science Training,2022,Blended
LOG001332,TCH00925,Zambales,Region III,STAR Leadership for Science Teachers,2024,Online
LOG001333,TCH00925,Zambales,Region III,STAR Biology Specialization Course,2021,Blended
LOG001334,TCH00925,Zambales,Region III,STAR Math Enhancement Program,2023,Face-to-face
LOG001335,TCH00925,Zambales,Region III,STAR Biology Specialization Course,2021,Face-to-face
LOG001336,TCH00926,Zambales,Region III,STAR Basic Science Training,2024,Face-to-face
LOG001337,TCH00927,Zambales,Region III,STAR Math Enhancement Program,2020,Face-to-face
LOG001338,TCH00928,Zambales,Region III,STAR Advanced Science Seminar,2021,Blended
LOG001339,TCH00929,Zambales,Region III,STAR Physics Upskilling Workshop,2020,Face-to-face
LOG001340,TCH00930,Zambales,Region III,STAR Basic Science Training,2024,Face-to-face
LOG001341,TCH00930,Zambales,Region III,STAR Leadership for Science Teachers,2021,Face-to-face
LOG001342,TCH00932,Zambales,Region III,STAR Physics Upskilling Workshop,2022,Online
LOG001343,TCH00933,Zambales,Region III,STAR Basic Science Training,2023,Online
LOG001344,TCH00934,Zambales,Region III,STAR Regional Science Camp,2019,Blended
LOG001345,TCH00935,Zambales,Region III,STAR STEM Integration Workshop,2024,Online
LOG001346,TCH00935,Zambales,Region III,STAR Basic Science Training,2024,Face-to-face
LOG001347,TCH00935,Zambales,Region III,STAR Advanced Science Seminar,2024,Face-to-face
LOG001348,TCH00935,Zambales,Region III,STAR Leadership for Science Teachers,2019,Face-to-face
LOG001349,TCH00936,Zambales,Region III,STAR Biology Specialization Course,2021,Face-to-face
LOG001350,TCH00936,Zambales,Region III,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG001351,TCH00937,Zambales,Region III,STAR Physics Upskilling Workshop,2020,Face-to-face
LOG001352,TCH00940,Zambales,Region III,STAR Advanced Science Seminar,2024,Face-to-face
LOG001353,TCH00940,Zambales,Region III,STAR Regional Science Camp,2024,Face-to-face
LOG001354,TCH00941,Zambales,Region III,STAR Physics Upskilling Workshop,2022,Face-to-face
LOG001355,TCH00941,Zambales,Region III,STAR Regional Science Camp,2019,Face-to-face
LOG001356,TCH00942,Zambales,Region III,STAR Basic Science Training,2024,Face-to-face
LOG001357,TCH00943,Zambales,Region III,STAR STEM Integration Workshop,2022,Blended
LOG001358,TCH00943,Zambales,Region III,STAR Leadership for Science Teachers,2022,Face-to-face
LOG001359,TCH00944,Zambales,Region III,STAR Chemistry Lab Techniques,2022,Online
LOG001360,TCH00945,Zambales,Region III,STAR Advanced Science Seminar,2019,Blended
LOG001361,TCH00945,Zambales,Region III,STAR Basic Science Training,2023,Face-to-face
LOG001362,TCH00947,Zambales,Region III,STAR Advanced Science Seminar,2022,Face-to-face
LOG001363,TCH00948,Zambales,Region III,STAR STEM Integration Workshop,2023,Online
LOG001364,TCH00948,Zambales,Region III,STAR Regional Science Camp,2024,Face-to-face
LOG001365,TCH00949,Zambales,Region III,STAR Biology Specialization Course,2019,Face-to-face
LOG001366,TCH00949,Zambales,Region III,STAR STEM Integration Workshop,2021,Blended
LOG001367,TCH00949,Zambales,Region III,STAR STEM Integration Workshop,2022,Blended
LOG001368,TCH00950,Zambales,Region III,STAR Advanced Science Seminar,2019,Online
LOG001369,TCH00950,Zambales,Region III,STAR Biology Specialization Course,2022,Face-to-face
LOG001370,TCH00953,Zambales,Region III,STAR STEM Integration Workshop,2023,Face-to-face
LOG001371,TCH00954,Zambales,Region III,STAR Math Enhancement Program,2020,Face-to-face
LOG001372,TCH00954,Zambales,Region III,STAR Basic Science Training,2022,Online
LOG001373,TCH00954,Zambales,Region III,STAR Physics Upskilling Workshop,2019,Blended
LOG001374,TCH00955,Zambales,Region III,STAR Regional Science Camp,2023,Face-to-face
LOG001375,TCH00956,Zambales,Region III,STAR Physics Upskilling Workshop,2021,Online
LOG001376,TCH00956,Zambales,Region III,STAR Regional Coaching Program,2019,Face-to-face
LOG001377,TCH00958,Zambales,Region III,STAR Chemistry Lab Techniques,2021,Online
LOG001378,TCH00959,Zambales,Region III,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG001379,TCH00959,Zambales,Region III,STAR Regional Science Camp,2020,Online
LOG001380,TCH00959,Zambales,Region III,STAR STEM Integration Workshop,2023,Face-to-face
LOG001381,TCH00960,Zambales,Region III,STAR Biology Specialization Course,2020,Face-to-face
LOG001382,TCH00960,Zambales,Region III,STAR Advanced Science Seminar,2020,Face-to-face
LOG001383,TCH00960,Zambales,Region III,STAR Chemistry Lab Techniques,2024,Face-to-face
LOG001384,TCH00962,Zambales,Region III,STAR Advanced Science Seminar,2019,Online
LOG001385,TCH00964,Zambales,Region III,STAR Leadership for Science Teachers,2023,Blended
LOG001386,TCH00964,Zambales,Region III,STAR STEM Integration Workshop,2022,Face-to-face
LOG001387,TCH00964,Zambales,Region III,STAR Basic Science Training,2020,Blended
LOG001388,TCH00965,Zambales,Region III,STAR Basic Science Training,2020,Face-to-face
LOG001389,TCH00965,Zambales,Region III,STAR Physics Upskilling Workshop,2023,Face-to-face
LOG001390,TCH00967,Zambales,Region III,STAR Math Enhancement Program,2022,Face-to-face
LOG001391,TCH00968,Zambales,Region III,STAR Biology Specialization Course,2022,Online
LOG001392,TCH00968,Zambales,Region III,STAR Regional Science Camp,2024,Face-to-face
LOG001393,TCH00969,Zambales,Region III,STAR Physics Upskilling Workshop,2019,Blended
LOG001394,TCH00969,Zambales,Region III,STAR Basic Science Training,2024,Face-to-face
LOG001395,TCH00971,Zambales,Region III,STAR STEM Integration Workshop,2020,Face-to-face
LOG001396,TCH00971,Zambales,Region III,STAR Biology Specialization Course,2021,Face-to-face
LOG001397,TCH00972,Zambales,Region III,STAR Basic Science Training,2020,Blended
LOG001398,TCH00972,Zambales,Region III,STAR Regional Science Camp,2022,Blended
LOG001399,TCH00972,Zambales,Region III,STAR STEM Integration Workshop,2019,Blended
LOG001400,TCH00972,Zambales,Region III,STAR Math Enhancement Program,2022,Blended
